seas_id,season,player_id,player,pos,age,experience,lg,tm,games,mp,fg_percent,avg_dist_fga,2p_fga_percent,3p_fga_percent,2p_fg_percent,3p_fg_percent
16658,1999,2689,Terrell Brandon,PG,28,8,NBA,MIL,15,505,0.409,15,0.865,0.135,0.433,0.25
16659,1999,2689,Terrell Brandon,PG,28,8,NBA,MIN,21,712,0.425,15.4,0.936,0.064,0.436,0.263
16660,1999,2098,Terry Cummings,PF,37,17,NBA,GSW,50,1011,0.439,10.3,0.998,0.002,0.437,1
16661,1999,2550,Terry Davis,C,31,9,NBA,WAS,37,578,0.533,3.5,1,0,0.533,0
16662,1999,2828,Terry Dehere,SG-PG,27,6,NBA,TOT,26,291,0.365,18.8,0.541,0.459,0.326,0.41
16663,1999,2828,Terry Dehere,PG,27,6,NBA,SAC,4,20,0.364,18.3,0.545,0.455,0.5,0.2
16664,1999,2828,Terry Dehere,SG,27,6,NBA,VAN,22,271,0.365,18.9,0.541,0.459,0.3,0.441
16665,1999,2623,Terry Mills,PF,31,9,NBA,MIA,1,29,0.375,14,0.5,0.5,0.25,0.5
16666,1999,2273,Terry Porter,PG,35,14,NBA,MIA,50,1365,0.465,15.1,0.619,0.381,0.498,0.411
16667,1999,2959,Theo Ratliff,PF,25,4,NBA,PHI,50,1627,0.47,7.4,1,0,0.47,0
16668,1999,2155,Thurl Bailey,PF,37,12,NBA,UTA,43,543,0.446,9,0.989,0.011,0.451,0
16669,1999,3092,Tim Duncan,PF,22,2,NBA,SAS,50,1963,0.495,7.3,0.992,0.008,0.498,0.143
16670,1999,2552,Tim Hardaway,PG,32,9,NBA,MIA,48,1772,0.4,17.2,0.586,0.414,0.429,0.36
16671,1999,2553,Tim Legler,SG,32,9,NBA,WAS,30,377,0.443,15.7,0.696,0.304,0.463,0.4
16672,1999,3093,Tim Thomas,SF,21,2,NBA,TOT,50,812,0.473,10.9,0.756,0.244,0.526,0.309
16673,1999,3093,Tim Thomas,SF,21,2,NBA,PHI,17,188,0.403,14.3,0.716,0.284,0.458,0.263
16674,1999,3093,Tim Thomas,SF,21,2,NBA,MIL,33,624,0.495,9.9,0.769,0.231,0.546,0.327
16675,1999,3161,Toby Bailey,SG,23,1,NBA,PHO,27,249,0.395,9.5,0.942,0.058,0.407,0.2
16676,1999,3030,Todd Fuller,C,24,3,NBA,UTA,42,462,0.452,7.6,1,0,0.452,0
16677,1999,2755,Tom Gugliotta,PF,29,7,NBA,PHO,43,1563,0.483,9.2,0.988,0.012,0.486,0.286
16678,1999,2555,Tom Hammonds,PF,31,10,NBA,MIN,49,716,0.458,5.8,1,0,0.458,0
16679,1999,2829,Toni Kukoč,SF,30,6,NBA,CHI,44,1654,0.42,12.9,0.817,0.183,0.45,0.285
16680,1999,3094,Tony Battie,C,22,2,NBA,BOS,50,1121,0.519,8,0.989,0.011,0.525,0
16681,1999,3031,Tony Delk,PG,25,3,NBA,GSW,36,630,0.364,14.9,0.739,0.261,0.406,0.242
16682,1999,2626,Tony Massenburg,PF,31,7,NBA,VAN,43,1143,0.487,6.2,0.995,0.005,0.49,0
16683,1999,3096,Tracy McGrady,SF,19,2,NBA,TOR,49,1106,0.436,8.1,0.909,0.091,0.457,0.229
16684,1999,2757,Tracy Murray,SF,27,7,NBA,WAS,36,653,0.35,18.1,0.565,0.435,0.373,0.32
16685,1999,2962,Travis Best,PG,26,4,NBA,IND,49,1043,0.416,14.7,0.807,0.193,0.427,0.373
16686,1999,3032,Travis Knight,C,24,3,NBA,LAL,37,525,0.515,11,0.992,0.008,0.519,0
16687,1999,3097,Travis Williams,SF,29,2,NBA,CHH,8,62,0.462,5.8,1,0,0.462,0
16688,1999,3162,Trevor Winter,C,25,1,NBA,MIN,1,5,0,0,0,0,0,0
16689,1999,3098,Troy Hudson,PG,22,2,NBA,LAC,25,524,0.4,15.3,0.687,0.313,0.437,0.319
16690,1999,2274,Tyrone Corbin,SF,36,14,NBA,ATL,47,1066,0.391,17,0.645,0.355,0.431,0.319
16691,1999,2630,Tyrone Hill,PF,30,9,NBA,TOT,38,1104,0.455,4.9,1,0,0.455,0
16692,1999,2630,Tyrone Hill,PF,30,9,NBA,MIL,17,517,0.424,4.4,1,0,0.424,0
16693,1999,2630,Tyrone Hill,PF,30,9,NBA,PHI,21,587,0.48,5.3,1,0,0.48,0
16694,1999,3163,Tyrone Nesby,SF,23,1,NBA,LAC,50,1288,0.449,12.3,0.763,0.237,0.476,0.365
16695,1999,3164,Tyronn Lue,PG,21,1,NBA,LAL,15,188,0.431,12.6,0.754,0.246,0.429,0.438
16696,1999,3165,Tyson Wheeler,PG,23,1,NBA,DEN,1,3,1,22,0,1,0,1
16697,1999,2474,Vernon Maxwell,SG,33,11,NBA,SAC,46,1007,0.39,16.5,0.451,0.549,0.442,0.346
16698,1999,2830,Vin Baker,PF,27,6,NBA,SEA,34,1162,0.453,9,0.993,0.007,0.456,0
16699,1999,3166,Vince Carter,SF,22,1,NBA,TOR,50,1760,0.45,10.5,0.914,0.086,0.466,0.288
16700,1999,2475,Vinny Del Negro,PG,32,9,NBA,MIL,48,1093,0.422,14.2,0.889,0.111,0.421,0.433
16701,1999,3033,Vitaly Potapenko,C,23,3,NBA,TOT,50,1394,0.495,5.9,0.998,0.002,0.496,0
16702,1999,3033,Vitaly Potapenko,C,23,3,NBA,CLE,17,467,0.437,6.5,0.992,0.008,0.44,0
16703,1999,3033,Vitaly Potapenko,C,23,3,NBA,BOS,33,927,0.521,5.7,1,0,0.521,0
16704,1999,2557,Vlade Divac,C,30,10,NBA,SAC,50,1761,0.47,8.7,0.923,0.077,0.488,0.256
16705,1999,3167,Vladimir Stepania,C,22,1,NBA,SEA,23,313,0.424,10.5,0.976,0.024,0.434,0
16706,1999,2965,Voshon Le0rd,SG,25,4,NBA,MIA,12,190,0.392,19.2,0.557,0.443,0.432,0.343
16707,1999,2758,Walt Williams,SF,28,7,NBA,POR,48,1044,0.424,16.3,0.585,0.415,0.414,0.438
16708,1999,3034,Walter McCarty,PF,24,3,NBA,BOS,32,659,0.362,12.7,0.718,0.282,0.402,0.26
16709,1999,2889,Wesley Person,SG,27,5,NBA,CLE,45,1342,0.453,17.5,0.542,0.458,0.519,0.375
16710,1999,2477,Will Perdue,C,33,11,NBA,SAS,37,445,0.633,1.8,1,0,0.633,0
16711,1999,3099,William Cunningham,C,24,2,NBA,TOT,16,162,0.167,6.5,1,0,0.167,0
16712,1999,3099,William Cunningham,C,24,2,NBA,TOR,1,1,0,0,0,0,0,0
16713,1999,3099,William Cunningham,C,24,2,NBA,NJN,15,161,0.167,6.5,1,0,0.167,0
16714,1999,2632,Willie Burton,SF,30,8,NBA,CHH,3,18,0.143,7.3,0.857,0.143,0.167,0
16715,1999,3100,Zydru0s Ilgauskas,C,23,2,NBA,CLE,5,171,0.509,6.5,1,0,0.509,0
15662,1998,2218,A.C. Green,PF,34,13,NBA,DAL,82,2649,0.453,11.3,0.993,0.007,0.457,0
15663,1998,2832,Aaron McKie,SG-SF,25,4,NBA,TOT,81,1813,0.365,13.7,0.835,0.165,0.399,0.19
15664,1998,2832,Aaron McKie,SF,25,4,NBA,DET,24,472,0.413,12.4,0.837,0.163,0.46,0.176
15665,1998,2832,Aaron McKie,SG,25,4,NBA,PHI,57,1341,0.347,14.2,0.834,0.166,0.377,0.196
15666,1998,2760,Aaron Williams,PF,26,4,NBA,SEA,65,757,0.523,4.7,0.995,0.005,0.525,0
15667,1998,2694,Adam Keefe,C,27,6,NBA,UTA,80,2047,0.54,5.4,1,0,0.54,0
15668,1998,3035,Ado0l Foyle,C,22,1,NBA,GSW,55,656,0.406,4.9,0.994,0.006,0.408,0
15669,1998,2479,Adrian Caldwell,PF,31,6,NBA,DAL,1,3,0,0,0,0,0,0
15670,1998,2892,Alan Henderson,PF,25,3,NBA,ATL,69,2000,0.485,6.2,0.992,0.008,0.485,0.5
15671,1998,2763,Allan Houston,SG,26,5,NBA,NYK,82,2848,0.447,13.7,0.833,0.167,0.46,0.385
15672,1998,2967,Allen Iverson,PG,22,2,NBA,PHI,80,3150,0.461,11.2,0.833,0.167,0.494,0.298
15673,1998,2696,Alonzo Mourning,C,27,6,NBA,MIA,58,1939,0.551,6,1,0,0.551,0
15674,1998,1978,Alton Lister,C,39,16,NBA,POR,7,44,0.375,9.9,1,0,0.375,0
15675,1998,3036,Alvin Williams,SG,23,1,NBA,TOT,54,1071,0.443,12.3,0.901,0.099,0.457,0.321
15676,1998,3036,Alvin Williams,SG,23,1,NBA,POR,41,864,0.458,12.2,0.899,0.101,0.477,0.292
15677,1998,3036,Alvin Williams,SG,23,1,NBA,TOR,13,207,0.364,12.9,0.909,0.091,0.35,0.5
15678,1998,2894,Andrew DeClercq,C,24,3,NBA,BOS,81,1523,0.497,2.4,0.997,0.003,0.499,0
15679,1998,2402,Andrew Lang,C,31,10,NBA,MIL,57,692,0.378,6.2,0.993,0.007,0.38,0
15680,1998,2767,Anfernee Hardaway,SG,26,5,NBA,ORL,19,625,0.377,12.4,0.817,0.183,0.395,0.3
15681,1998,2403,Anthony Bowie,SG,34,8,NBA,NYK,27,224,0.542,13.4,0.932,0.068,0.527,0.75
15682,1998,2895,Anthony Goldwire,PG,26,3,NBA,DEN,82,2212,0.423,15.1,0.742,0.258,0.436,0.384
15683,1998,3037,Anthony Johnson,PG,23,1,NBA,SAC,77,2266,0.371,12.9,0.79,0.21,0.383,0.328
15684,1998,2481,Anthony Mason,PF,31,9,NBA,CHH,81,3148,0.509,5.6,0.995,0.005,0.512,0
15685,1998,2834,Anthony Miller,PF,26,4,NBA,ATL,37,228,0.558,2.5,1,0,0.558,0
15686,1998,3038,Anthony Parker,SG,22,1,NBA,PHI,37,196,0.397,17.3,0.556,0.444,0.457,0.321
15687,1998,2699,Anthony Peeler,SG,28,6,NBA,TOT,38,1193,0.452,15.5,0.702,0.298,0.464,0.424
15688,1998,2699,Anthony Peeler,SG,28,6,NBA,VAN,8,202,0.486,14.3,0.736,0.264,0.566,0.263
15689,1998,2699,Anthony Peeler,SG,28,6,NBA,MIN,30,991,0.445,15.7,0.695,0.305,0.442,0.453
15690,1998,2159,Antoine Carr,PF,36,14,NBA,UTA,66,1086,0.465,10.1,1,0,0.465,0
15691,1998,2969,Antoine Walker,PF,21,2,NBA,BOS,82,3268,0.423,9.3,0.829,0.171,0.447,0.312
15692,1998,3039,Antonio Daniels,SG,22,1,NBA,VAN,74,1956,0.416,11.7,0.905,0.095,0.438,0.212
15693,1998,2768,Antonio Davis,PF,29,5,NBA,IND,82,2191,0.481,6,0.994,0.006,0.484,0
15694,1998,2836,Antonio Lang,SF,25,4,NBA,MIA,6,29,0.6,3,1,0,0.6,0
15695,1998,2896,Antonio McDyess,PF,23,3,NBA,PHO,81,2441,0.536,7,0.998,0.002,0.537,0
15696,1998,2344,Armen Gilliam,PF,33,11,NBA,MIL,82,2114,0.484,7.3,0.994,0.006,0.487,0
15697,1998,2897,Arvydas Sabonis,C,33,3,NBA,POR,73,2333,0.493,7.7,0.861,0.139,0.53,0.261
15698,1998,3040,Austin Croshere,PF,22,1,NBA,IND,26,243,0.372,13.5,0.849,0.151,0.384,0.308
15699,1998,2406,Avery Johnson,PG,32,10,NBA,SAS,75,2674,0.478,7.5,0.981,0.019,0.485,0.154
15700,1998,2482,B.J. Armstrong,PG,30,9,NBA,TOT,66,831,0.493,14.3,0.836,0.164,0.539,0.257
15701,1998,2482,B.J. Armstrong,PG,30,9,NBA,GSW,4,59,0.316,13.5,0.947,0.053,0.333,0
15702,1998,2482,B.J. Armstrong,PG,30,9,NBA,CHH,62,772,0.51,14.4,0.825,0.175,0.563,0.265
15703,1998,2970,Ben Davis,PF,25,2,NBA,NYK,7,13,0.2,2.8,1,0,0.2,0
15704,1998,2971,Ben Wallace,C,23,2,NBA,WAS,67,1124,0.518,1.8,1,0,0.518,0
15705,1998,2222,Benoit Benjamin,C,33,13,NBA,PHI,14,197,0.537,5.5,1,0,0.537,0
15706,1998,2839,Bill Curley,PF,25,2,NBA,MIN,11,146,0.485,10.5,0.97,0.03,0.5,0
15707,1998,2224,Bill Wennington,C,34,11,NBA,CHI,48,467,0.436,12.1,1,0,0.436,0
15708,1998,2633,Billy Owens,SF,28,7,NBA,SAC,78,2348,0.464,9.9,0.904,0.096,0.474,0.371
15709,1998,2568,Bimbo Coles,PG,29,8,NBA,GSW,53,1471,0.379,14,0.87,0.13,0.402,0.228
15710,1998,2634,Bison Dele,C,28,7,NBA,DET,78,2619,0.511,7.1,0.997,0.003,0.511,0.333
15711,1998,2483,Blue Edwards,SG,32,9,NBA,VAN,81,1968,0.439,13.2,0.838,0.162,0.46,0.333
15712,1998,2771,Bo Outlaw,PF,26,5,NBA,ORL,82,2953,0.554,3.9,0.993,0.007,0.557,0.25
15713,1998,2484,Bob McCann,SF,33,5,NBA,TOR,1,5,0,16,1,0,0,0
15714,1998,2899,Bob Sura,SG,24,3,NBA,CLE,46,942,0.377,10.7,0.74,0.26,0.398,0.317
15715,1998,2773,Bobby Hurley,PG,26,5,NBA,TOT,61,875,0.391,13.9,0.908,0.092,0.407,0.227
15716,1998,2773,Bobby Hurley,PG,26,5,NBA,SAC,34,417,0.409,14.4,0.87,0.13,0.43,0.267
15717,1998,2773,Bobby Hurley,PG,26,5,NBA,VAN,27,458,0.374,13.4,0.943,0.057,0.388,0.143
15718,1998,3041,Bobby Jackson,PG,24,1,NBA,DEN,68,2042,0.392,13.1,0.898,0.102,0.407,0.259
15719,1998,2635,Bobby Phills,SG,28,7,NBA,CHH,62,1887,0.446,11.6,0.793,0.207,0.461,0.386
15720,1998,2347,Brad Lohaus,PF,33,11,NBA,SAS,9,102,0.333,22.3,0.333,0.667,0.429,0.286
15721,1998,3042,Brandon Williams,SG,22,1,NBA,GSW,9,140,0.32,13.6,0.82,0.18,0.317,0.333
15722,1998,2900,Brent Barry,SG,26,3,NBA,TOT,58,1600,0.421,16.1,0.547,0.453,0.444,0.393
15723,1998,2900,Brent Barry,SG,26,3,NBA,LAC,41,1341,0.428,15.7,0.561,0.439,0.45,0.4
15724,1998,2900,Brent Barry,SG,26,3,NBA,MIA,17,259,0.371,18.7,0.452,0.548,0.393,0.353
15725,1998,2702,Brent Price,PG,29,5,NBA,HOU,72,1332,0.413,17.9,0.397,0.603,0.447,0.39
15726,1998,3043,Brevin Knight,PG,22,1,NBA,CLE,80,2483,0.441,10.2,0.988,0.012,0.446,0
15727,1998,2974,Brian Evans,SF,24,2,NBA,TOT,72,893,0.394,16,0.721,0.279,0.418,0.333
15728,1998,2974,Brian Evans,SF,24,2,NBA,ORL,44,561,0.374,14.9,0.782,0.218,0.404,0.267
15729,1998,2974,Brian Evans,SF,24,2,NBA,NJN,28,332,0.434,18.2,0.604,0.396,0.453,0.405
15730,1998,2840,Brian Grant,SF,25,4,NBA,POR,61,1921,0.508,5.6,0.998,0.002,0.509,0
15731,1998,2570,Brian Oliver,SG,29,4,NBA,ATL,5,61,0.368,7.8,1,0,0.368,0
15732,1998,2410,Brian Shaw,PG,31,9,NBA,TOT,59,1530,0.345,13.7,0.787,0.213,0.359,0.295
15733,1998,2410,Brian Shaw,PG,31,9,NBA,GSW,39,1028,0.336,13.8,0.782,0.218,0.342,0.313
15734,1998,2410,Brian Shaw,PG,31,9,NBA,PHI,20,502,0.367,13.4,0.799,0.201,0.396,0.25
15735,1998,2841,Brooks Thompson,PG,27,4,NBA,TOT,30,167,0.411,18.7,0.464,0.536,0.538,0.3
15736,1998,2841,Brooks Thompson,PG,27,4,NBA,PHO,13,46,0.37,19,0.407,0.593,0.455,0.313
15737,1998,2841,Brooks Thompson,PG,27,4,NBA,NYK,17,121,0.448,18.5,0.517,0.483,0.6,0.286
15738,1998,2975,Bruce Bowen,SF,26,2,NBA,BOS,61,1305,0.409,10.8,0.802,0.198,0.427,0.339
15739,1998,2901,Bryant Reeves,C,24,3,NBA,VAN,74,2527,0.523,8,0.996,0.004,0.525,0
15740,1998,2703,Bryant Stith,SG,27,6,NBA,DEN,31,718,0.333,14.5,0.787,0.213,0.367,0.208
15741,1998,2775,Bryon Russell,SF,27,5,NBA,UTA,82,2219,0.43,14.6,0.592,0.408,0.492,0.341
15742,1998,3044,Bubba Wells,SG,23,1,NBA,DAL,39,395,0.414,11.2,0.948,0.052,0.427,0.167
15743,1998,1981,Buck Williams,PF,37,17,NBA,NYK,41,738,0.503,4.3,1,0,0.503,0
15744,1998,2776,Calbert Cheaney,SG,26,5,NBA,WAS,82,2841,0.457,11.5,0.946,0.054,0.467,0.283
15745,1998,2637,Carl Herrera,PF,31,7,NBA,SAS,58,516,0.434,7.8,0.994,0.006,0.437,0
15746,1998,2638,Carl Thomas,SG,28,3,NBA,TOT,43,426,0.4,18.3,0.579,0.421,0.444,0.339
15747,1998,2638,Carl Thomas,SG,28,3,NBA,GSW,10,139,0.385,17.9,0.677,0.323,0.455,0.238
15748,1998,2638,Carl Thomas,SG,28,3,NBA,ORL,4,15,0.8,15,1,0,0.8,0
15749,1998,2638,Carl Thomas,SG,28,3,NBA,CLE,29,272,0.386,18.9,0.457,0.543,0.375,0.395
15750,1998,2842,Carlos Rogers,PF,26,4,NBA,TOT,21,376,0.516,5.4,0.978,0.022,0.528,0
15751,1998,2842,Carlos Rogers,PF,26,4,NBA,TOR,18,351,0.517,5.2,0.989,0.011,0.523,0
15752,1998,2842,Carlos Rogers,PF,26,4,NBA,POR,3,25,0.5,10.3,0.75,0.25,0.667,0
15753,1998,2572,Cedric Ceballos,SF,28,8,NBA,TOT,47,990,0.492,9,0.831,0.169,0.53,0.3
15754,1998,2572,Cedric Ceballos,SF,28,8,NBA,PHO,35,626,0.5,8.7,0.806,0.194,0.548,0.3
15755,1998,2572,Cedric Ceballos,SF,28,8,NBA,DAL,12,364,0.478,9.4,0.873,0.127,0.504,0.3
15756,1998,3045,Cedric Henderson,SF,22,1,NBA,CLE,82,2527,0.48,8.7,0.994,0.006,0.483,0
15757,1998,2162,Charles Barkley,PF,34,14,NBA,HOU,68,2243,0.485,8.8,0.887,0.113,0.52,0.214
15758,1998,2109,Charles Jones,PF,40,15,NBA,HOU,24,127,0.7,3.4,1,0,0.7,0
15759,1998,3046,Charles O'Bannon,SG,22,1,NBA,DET,30,234,0.377,7.8,0.957,0.043,0.394,0
15760,1998,2230,Charles Oakley,PF,34,13,NBA,NYK,79,2734,0.44,12.8,0.991,0.009,0.444,0
15761,1998,3047,Charles Smith,SG,22,1,NBA,TOT,34,292,0.392,16.2,0.624,0.376,0.436,0.319
15762,1998,3047,Charles Smith,SG,22,1,NBA,MIA,11,32,0.222,12.9,0.833,0.167,0.2,0.333
15763,1998,3047,Charles Smith,SG,22,1,NBA,LAC,23,260,0.421,16.7,0.589,0.411,0.492,0.318
15764,1998,2843,Charlie Ward,PG,27,4,NBA,NYK,82,2317,0.455,14.4,0.583,0.417,0.512,0.377
15765,1998,3048,Chauncey Billups,PG,21,1,NBA,TOT,80,2216,0.374,14.3,0.566,0.434,0.408,0.329
15766,1998,3048,Chauncey Billups,PG,21,1,NBA,BOS,51,1296,0.39,14,0.584,0.416,0.426,0.339
15767,1998,3048,Chauncey Billups,PG,21,1,NBA,TOR,29,920,0.349,14.8,0.539,0.461,0.377,0.316
15768,1998,2904,Cherokee Parks,C,25,3,NBA,MIN,79,1703,0.499,8.8,0.998,0.002,0.5,0
15769,1998,3049,Chris Anstey,C,23,1,NBA,DAL,41,680,0.398,12.9,0.931,0.069,0.414,0.188
15770,1998,2905,Chris Carr,SG,23,3,NBA,MIN,51,1165,0.42,14.4,0.719,0.281,0.462,0.315
15771,1998,2844,Chris Childs,PG,30,4,NBA,NYK,68,1599,0.421,15,0.754,0.246,0.457,0.31
15772,1998,3050,Chris Crawford,PF,22,1,NBA,ATL,40,256,0.418,5.6,0.973,0.027,0.421,0.333
15773,1998,2349,Chris Dudley,C,32,11,NBA,NYK,51,858,0.406,3.2,1,0,0.406,0
15774,1998,3051,Chris Garner,PG,22,1,NBA,TOR,38,293,0.329,12.5,0.8,0.2,0.339,0.286
15775,1998,2642,Chris Gatling,PF,30,7,NBA,NJN,57,1359,0.455,7.7,0.993,0.007,0.457,0.25
15776,1998,2780,Chris Mills,SF,28,5,NBA,NYK,80,2183,0.433,11.7,0.797,0.203,0.468,0.292
15777,1998,2413,Chris Morris,SF,32,10,NBA,UTA,54,538,0.411,8.6,0.7,0.3,0.455,0.306
15778,1998,2232,Chris Mullin,SF,34,13,NBA,IND,82,2177,0.481,16.1,0.649,0.351,0.503,0.44
15779,1998,2976,Chris Robinson,SG,23,2,NBA,TOT,35,414,0.374,16.4,0.621,0.379,0.38,0.364
15780,1998,2976,Chris Robinson,SG,23,2,NBA,VAN,16,143,0.365,16.4,0.619,0.381,0.41,0.292
15781,1998,2976,Chris Robinson,SG,23,2,NBA,SAC,19,271,0.378,16.5,0.622,0.378,0.362,0.405
15782,1998,2781,Chris Webber,C,24,5,NBA,WAS,71,2809,0.482,10.3,0.847,0.153,0.512,0.317
15783,1998,2782,Chris Whitney,PG,26,5,NBA,WAS,82,1073,0.355,18.6,0.524,0.476,0.398,0.308
15784,1998,2706,Christian Laettner,PF,28,6,NBA,ATL,74,2282,0.485,8.8,0.963,0.037,0.495,0.222
15785,1998,2292,Chuck Person,PF,33,11,NBA,SAS,61,1455,0.359,20.7,0.307,0.693,0.393,0.344
15786,1998,2490,Chucky Brown,SF,29,9,NBA,ATL,77,1202,0.433,9.6,0.978,0.022,0.437,0.25
15787,1998,2707,Clarence Weatherspoon,PF,27,6,NBA,TOT,79,2325,0.441,6.3,1,0,0.441,0
15788,1998,2707,Clarence Weatherspoon,PF,27,6,NBA,PHI,48,1290,0.426,5.9,1,0,0.426,0
15789,1998,2707,Clarence Weatherspoon,PF,27,6,NBA,GSW,31,1035,0.458,6.7,1,0,0.458,0
15790,1998,2492,Clifford Robinson,SF,31,9,NBA,PHO,80,2359,0.479,8.5,0.906,0.094,0.496,0.321
15791,1998,2845,Clifford Rozier,C,25,4,NBA,MIN,6,30,0.5,13,1,0,0.5,0
15792,1998,2110,Clyde Drexler,SG,35,15,NBA,HOU,70,2473,0.427,13.1,0.685,0.315,0.477,0.317
15793,1998,2907,Corey Beck,PG,26,2,NBA,CHH,59,738,0.459,9.7,0.975,0.025,0.458,0.5
15794,1998,2783,Corie Blount,PF,29,5,NBA,LAL,70,1029,0.572,5.4,0.979,0.021,0.585,0
15795,1998,2908,Corliss Williamson,SF,24,3,NBA,SAC,79,2819,0.495,7,0.992,0.008,0.499,0
15796,1998,2909,Cory Alexander,PG,24,3,NBA,TOT,60,1298,0.428,18,0.56,0.44,0.469,0.375
15797,1998,2909,Cory Alexander,PG,24,3,NBA,SAS,37,501,0.414,18,0.559,0.441,0.494,0.313
15798,1998,2909,Cory Alexander,PG,24,3,NBA,DEN,23,797,0.435,18,0.561,0.439,0.455,0.411
15799,1998,2644,Dale Davis,C,28,7,NBA,IND,78,2174,0.548,4.3,1,0,0.548,0
15800,1998,2112,Dale Ellis,SF,37,15,NBA,SEA,79,1939,0.497,17.6,0.609,0.391,0.519,0.464
15801,1998,2911,Damon Stoudamire,PG,24,3,NBA,TOT,71,2839,0.411,14.2,0.721,0.279,0.454,0.299
15802,1998,2911,Damon Stoudamire,PG,24,3,NBA,TOR,49,2033,0.425,13.9,0.754,0.246,0.46,0.317
15803,1998,2911,Damon Stoudamire,PG,24,3,NBA,POR,22,806,0.364,15.3,0.616,0.384,0.428,0.263
15804,1998,2416,Dan Majerle,SG,32,10,NBA,MIA,72,1928,0.419,18.1,0.328,0.672,0.507,0.376
15805,1998,2493,Da0 Barros,PG,30,9,NBA,BOS,80,1686,0.461,17.2,0.596,0.404,0.499,0.407
15806,1998,2576,Danny Ferry,PF,31,8,NBA,CLE,69,1034,0.395,18.3,0.654,0.346,0.428,0.333
15807,1998,3052,Danny Fortson,PF,21,1,NBA,DEN,80,1811,0.452,6.1,0.995,0.005,0.452,0.333
15808,1998,2417,Danny Manning,PF,31,10,NBA,PHO,70,1794,0.516,8.6,0.991,0.009,0.521,0
15809,1998,1988,Danny Schayes,C,38,17,NBA,ORL,74,1272,0.418,11.5,1,0,0.418,0
15810,1998,2846,Darrell Armstrong,PG,29,4,NBA,ORL,48,1236,0.411,13.8,0.821,0.179,0.42,0.368
15811,1998,2847,Darrick Martin,PG,26,4,NBA,LAC,82,2299,0.377,14.6,0.599,0.401,0.384,0.365
15812,1998,2977,Darvin Ham,SF,24,2,NBA,WAS,71,635,0.529,2.3,1,0,0.529,0
15813,1998,2645,David Benoit,SF,29,6,NBA,TOT,77,1123,0.373,16.7,0.583,0.417,0.408,0.324
15814,1998,2645,David Benoit,SF,29,6,NBA,NJN,53,799,0.379,17.5,0.558,0.442,0.407,0.345
15815,1998,2645,David Benoit,SF,29,6,NBA,ORL,24,324,0.36,15.3,0.633,0.367,0.409,0.275
15816,1998,2494,David Robinson,C,32,9,NBA,SAS,73,2457,0.511,6.8,0.996,0.004,0.512,0.25
15817,1998,2913,David Vaughn,PF,24,3,NBA,TOT,40,489,0.446,8.7,0.993,0.007,0.449,0
15818,1998,2913,David Vaughn,PF,24,3,NBA,GSW,22,322,0.404,10,0.991,0.009,0.407,0
15819,1998,2913,David Vaughn,PF,24,3,NBA,CHI,3,6,1,1,1,0,1,0
15820,1998,2913,David Vaughn,PF,24,3,NBA,NJN,15,161,0.576,4.5,1,0,0.576,0
15821,1998,2786,David Wesley,PG,27,5,NBA,CHH,81,2845,0.443,13.4,0.803,0.197,0.467,0.347
15822,1998,2298,David Wingate,SG,34,12,NBA,SEA,58,546,0.471,12.2,0.95,0.05,0.474,0.429
15823,1998,2978,Dean Garrett,C,31,2,NBA,DEN,82,2632,0.428,8.6,1,0,0.428,0
15824,1998,2578,Dee Brown,SG,29,8,NBA,TOT,72,1719,0.438,19.1,0.518,0.482,0.474,0.399
15825,1998,2578,Dee Brown,SG,29,8,NBA,BOS,41,811,0.427,18.7,0.557,0.443,0.465,0.381
15826,1998,2578,Dee Brown,SG,29,8,NBA,TOR,31,908,0.446,19.4,0.485,0.515,0.483,0.411
15827,1998,3053,DeJuan Wheat,PG,24,1,NBA,MIN,34,150,0.4,14.4,0.66,0.34,0.364,0.471
15828,1998,2299,Dell Curry,SG,33,12,NBA,CHH,52,971,0.447,16.2,0.666,0.334,0.46,0.421
15829,1998,2301,Dennis Rodman,PF,36,12,NBA,CHI,80,2856,0.431,6.2,0.936,0.064,0.448,0.174
15830,1998,2579,Dennis Scott,SF,29,8,NBA,TOT,81,2290,0.397,17.3,0.587,0.413,0.42,0.365
15831,1998,2579,Dennis Scott,SF,29,8,NBA,DAL,52,1797,0.387,17.1,0.59,0.41,0.417,0.344
15832,1998,2579,Dennis Scott,SF,29,8,NBA,PHO,29,493,0.438,17.8,0.574,0.426,0.43,0.449
15833,1998,3054,Derek Anderson,SF,23,1,NBA,CLE,66,1839,0.408,11.7,0.857,0.143,0.442,0.202
15834,1998,2979,Derek Fisher,PG,23,2,NBA,LAL,82,1760,0.434,11.5,0.786,0.214,0.448,0.383
15835,1998,3055,Derek Grimm,SF,23,1,NBA,SAC,9,34,0.286,23.3,0.143,0.857,0,0.333
15836,1998,2117,Derek Harper,SG,36,15,NBA,ORL,66,1761,0.417,16.9,0.697,0.303,0.442,0.36
15837,1998,2647,Derek Strong,PF,29,7,NBA,ORL,58,1638,0.42,9,0.994,0.006,0.423,0
15838,1998,2580,Derrick Coleman,PF,30,8,NBA,PHI,59,2135,0.411,10.2,0.887,0.113,0.429,0.265
15839,1998,2356,Derrick McKey,SF,31,11,NBA,IND,57,1316,0.459,10.1,0.948,0.052,0.471,0.235
