"season","team","abbreviation","playoffs","w","l","mov","o_rtg","d_rtg","n_rtg","pace","f_tr","ts_percent","e_fg_percent","tov_percent","orb_percent","ft_fga","opp_e_fg_percent","opp_tov_percent","opp_drb_percent","opp_ft_fga","championship","conference"
"2009                                              ",New Orleans Pelicans                              ,NOP       ,TRUE,49.00000,33.00000,1.55000,108.70000,107.00000,1.70000,87.80000,0.28800,0.54800,0.50100,12.50000,24.60000,0.23200,0.49600,13.20000,74.90000,0.23000,FALSE,WEST
"2008                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,32.00000,50.00000,-4.38000,104.60000,109.40000,-4.80000,91.80000,0.32300,0.53200,0.49200,13.90000,25.60000,0.23000,0.50500,13.40000,71.00000,0.23500,FALSE,EAST
"2008                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,34.00000,48.00000,-5.06000,104.00000,109.40000,-5.40000,91.50000,0.34700,0.52800,0.48100,14.20000,26.60000,0.25500,0.49700,12.70000,73.80000,0.27100,FALSE,EAST
"2011                                              ",New York Knicks                                   ,NYK       ,TRUE,42.00000,40.00000,0.78000,110.90000,110.10000,0.80000,95.60000,0.30400,0.56100,0.51300,12.60000,24.20000,0.24600,0.51100,13.80000,71.90000,0.24000,FALSE,EAST
"2011                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,55.00000,27.00000,3.79000,111.20000,107.20000,4.00000,92.70000,0.36300,0.56100,0.50100,13.10000,27.40000,0.29900,0.49300,12.90000,73.60000,0.22800,FALSE,WEST
"2011                                              ",Orlando Magic                                     ,ORL       ,TRUE,52.00000,30.00000,5.46000,107.90000,102.00000,5.90000,91.20000,0.32800,0.55400,0.52100,14.30000,26.10000,0.22700,0.47500,13.30000,76.90000,0.21900,FALSE,EAST
"2011                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,41.00000,41.00000,1.50000,106.60000,105.00000,1.60000,91.70000,0.27300,0.53500,0.49400,12.30000,24.60000,0.21000,0.48700,13.50000,74.50000,0.23100,FALSE,EAST
"2011                                              ",Phoenix Suns                                      ,PHO       ,FALSE,40.00000,42.00000,-0.89000,109.50000,110.40000,-0.90000,94.40000,0.28300,0.55900,0.52200,13.20000,23.70000,0.21500,0.51300,13.10000,71.60000,0.21100,FALSE,WEST
"2011                                              ",Portland Trail Blazers                            ,POR       ,TRUE,48.00000,34.00000,1.52000,108.80000,107.10000,1.70000,87.90000,0.27800,0.53300,0.48600,12.60000,29.50000,0.22400,0.51000,15.40000,72.00000,0.23100,FALSE,WEST
"2011                                              ",Sacramento Kings                                  ,SAC       ,FALSE,24.00000,58.00000,-5.34000,103.50000,109.00000,-5.50000,95.20000,0.28400,0.51900,0.48000,14.40000,29.90000,0.20800,0.51300,13.50000,74.40000,0.23300,FALSE,WEST
"2011                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,61.00000,21.00000,5.71000,111.80000,105.60000,6.20000,92.30000,0.29900,0.56700,0.52700,12.80000,24.90000,0.22900,0.49100,12.60000,74.60000,0.19000,FALSE,WEST
"2010                                              ",Boston Celtics                                    ,BOS       ,TRUE,50.00000,32.00000,3.66000,107.70000,103.80000,3.90000,91.60000,0.33200,0.56400,0.52200,14.50000,22.80000,0.24800,0.48700,14.90000,73.80000,0.25100,FALSE,EAST
"2010                                              ",Chicago Bulls                                     ,CHI       ,TRUE,41.00000,41.00000,-1.63000,103.50000,105.30000,-1.80000,93.10000,0.28700,0.52000,0.47700,13.30000,26.60000,0.21700,0.48400,12.30000,74.80000,0.21200,FALSE,EAST
"2010                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,61.00000,21.00000,6.52000,111.20000,104.10000,7.10000,91.40000,0.34100,0.57000,0.53200,13.40000,25.10000,0.24600,0.48200,12.30000,77.20000,0.21800,FALSE,EAST
"2010                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,55.00000,27.00000,2.72000,109.20000,106.30000,2.90000,92.50000,0.27700,0.55200,0.50600,12.30000,24.30000,0.22600,0.49500,13.60000,73.70000,0.20600,FALSE,WEST
"2010                                              ",Denver Nuggets                                    ,DEN       ,TRUE,53.00000,29.00000,4.09000,111.80000,107.50000,4.30000,94.80000,0.37600,0.56100,0.50900,12.70000,26.10000,0.29000,0.49500,13.80000,72.40000,0.25100,FALSE,WEST
"2010                                              ",Detroit Pistons                                   ,DET       ,FALSE,27.00000,55.00000,-5.11000,105.60000,111.40000,-5.80000,88.50000,0.30300,0.51500,0.47400,12.80000,30.30000,0.22000,0.52600,14.20000,73.40000,0.26400,FALSE,EAST
"2010                                              ",Golden State Warriors                             ,GSW       ,FALSE,26.00000,56.00000,-3.60000,108.10000,111.70000,-3.60000,100.40000,0.29400,0.55700,0.51400,13.10000,20.90000,0.23000,0.52500,15.10000,68.50000,0.26000,FALSE,WEST
"2010                                              ",Houston Rockets                                   ,HOU       ,FALSE,42.00000,40.00000,-0.37000,107.60000,108.00000,-0.40000,94.00000,0.29200,0.53700,0.49400,13.20000,26.90000,0.22500,0.51100,13.60000,73.80000,0.21500,FALSE,WEST
"2010                                              ",Indiana Pacers                                    ,IND       ,FALSE,32.00000,50.00000,-3.01000,103.70000,106.80000,-3.10000,97.10000,0.29600,0.53600,0.49100,13.80000,21.60000,0.22900,0.49000,13.40000,73.00000,0.25800,FALSE,EAST
"2010                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,29.00000,53.00000,-6.35000,103.30000,110.10000,-6.80000,92.60000,0.28300,0.52900,0.49100,14.80000,27.10000,0.20600,0.50900,12.20000,74.00000,0.21400,FALSE,WEST
"2010                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,57.00000,25.00000,4.72000,108.80000,103.70000,5.10000,92.80000,0.28900,0.53800,0.49600,12.40000,27.60000,0.22100,0.48400,13.20000,74.40000,0.19500,TRUE,WEST
"2010                                              ",Memphis Grizzlies                                 ,MEM       ,FALSE,40.00000,42.00000,-1.51000,108.30000,109.90000,-1.60000,93.60000,0.32000,0.53600,0.49400,13.70000,31.30000,0.23500,0.52000,13.20000,73.30000,0.20500,FALSE,WEST
"2010                                              ",Miami Heat                                        ,MIA       ,TRUE,47.00000,35.00000,2.28000,106.60000,104.10000,2.50000,89.60000,0.29600,0.53700,0.49600,12.80000,26.10000,0.22300,0.48000,13.90000,74.90000,0.24600,FALSE,EAST
"2010                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,46.00000,36.00000,1.70000,104.90000,103.10000,1.80000,91.70000,0.23900,0.51800,0.48200,12.30000,26.20000,0.18100,0.48600,14.60000,76.40000,0.26600,FALSE,EAST
"2010                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,15.00000,67.00000,-9.60000,101.70000,111.60000,-9.90000,96.10000,0.27800,0.51800,0.47800,14.60000,26.70000,0.20700,0.52500,13.00000,73.60000,0.22000,FALSE,WEST
"2010                                              ",Charlotte Hornets                                 ,CHO       ,TRUE,44.00000,38.00000,1.46000,104.40000,102.80000,1.60000,90.40000,0.34600,0.53800,0.49000,15.10000,26.50000,0.26000,0.49100,14.70000,74.20000,0.19400,FALSE,EAST
"2010                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,50.00000,32.00000,3.49000,108.30000,104.60000,3.70000,93.10000,0.33300,0.54700,0.49400,13.90000,28.60000,0.26800,0.48300,14.00000,73.60000,0.22900,FALSE,WEST
"2010                                              ",Orlando Magic                                     ,ORL       ,TRUE,59.00000,23.00000,7.49000,111.40000,103.30000,8.10000,92.00000,0.34000,0.57300,0.53600,13.60000,24.60000,0.24600,0.47700,12.20000,77.40000,0.20500,FALSE,EAST
"2010                                              ",Philadelphia 76ers                                ,PHI       ,FALSE,27.00000,55.00000,-3.90000,106.10000,110.30000,-4.20000,91.60000,0.27000,0.53400,0.49600,13.70000,27.60000,0.20400,0.51800,13.80000,73.20000,0.23100,FALSE,EAST
"2010                                              ",Phoenix Suns                                      ,PHO       ,TRUE,54.00000,28.00000,4.90000,115.30000,110.20000,5.10000,95.30000,0.31200,0.58500,0.54600,13.60000,27.60000,0.24000,0.49100,11.60000,70.80000,0.22400,FALSE,WEST
"2010                                              ",Portland Trail Blazers                            ,POR       ,TRUE,50.00000,32.00000,3.30000,110.80000,107.10000,3.70000,87.70000,0.31500,0.54700,0.49900,12.10000,28.20000,0.24900,0.50200,13.30000,74.80000,0.21900,FALSE,WEST
"2010                                              ",Sacramento Kings                                  ,SAC       ,FALSE,25.00000,57.00000,-4.37000,105.30000,109.90000,-4.60000,94.00000,0.28600,0.52800,0.49100,13.60000,27.80000,0.20700,0.50500,12.60000,73.50000,0.24400,FALSE,WEST
"2010                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,50.00000,32.00000,5.09000,110.00000,104.50000,5.50000,91.70000,0.29600,0.55200,0.51500,12.90000,26.80000,0.21900,0.48300,12.10000,76.30000,0.21400,FALSE,WEST
"2010                                              ",Toronto Raptors                                   ,TOR       ,FALSE,40.00000,42.00000,-1.78000,111.30000,113.20000,-1.90000,93.10000,0.31900,0.56400,0.52100,12.70000,24.70000,0.24400,0.51300,11.80000,72.90000,0.24700,FALSE,EAST
"2010                                              ",Utah Jazz                                         ,UTA       ,TRUE,53.00000,29.00000,5.34000,110.70000,105.00000,5.70000,93.80000,0.34000,0.56500,0.52400,14.20000,26.80000,0.25200,0.49200,14.20000,75.60000,0.26900,FALSE,WEST
"2010                                              ",Washington Wizards                                ,WAS       ,FALSE,26.00000,56.00000,-4.78000,104.20000,109.40000,-5.20000,91.60000,0.28300,0.52400,0.48100,13.90000,27.60000,0.21600,0.50200,12.80000,72.40000,0.23900,FALSE,EAST
"2009                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,47.00000,35.00000,1.57000,109.30000,107.60000,1.70000,89.60000,0.32300,0.54600,0.50400,12.50000,26.00000,0.23800,0.49400,13.20000,71.60000,0.21000,FALSE,EAST
"2009                                              ",Boston Celtics                                    ,BOS       ,TRUE,62.00000,20.00000,7.51000,110.50000,102.30000,8.20000,90.40000,0.32800,0.57100,0.52800,15.00000,27.90000,0.25100,0.47000,14.00000,75.60000,0.25300,FALSE,EAST
"2009                                              ",Chicago Bulls                                     ,CHI       ,TRUE,41.00000,41.00000,-0.28000,108.40000,108.70000,-0.30000,93.10000,0.30000,0.54100,0.49300,13.30000,28.00000,0.23900,0.49300,13.10000,70.90000,0.23800,FALSE,EAST
"2009                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,66.00000,16.00000,8.93000,112.40000,102.40000,10.00000,88.70000,0.31200,0.56000,0.51900,12.50000,27.70000,0.23600,0.46800,13.50000,74.60000,0.22600,FALSE,EAST
"2009                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,50.00000,32.00000,1.98000,110.50000,108.40000,2.10000,91.50000,0.27400,0.55000,0.50400,12.10000,26.60000,0.22400,0.49300,12.30000,74.60000,0.22500,FALSE,WEST
"2009                                              ",Denver Nuggets                                    ,DEN       ,TRUE,54.00000,28.00000,3.41000,110.40000,106.80000,3.60000,94.30000,0.38200,0.56300,0.51200,14.20000,27.50000,0.29000,0.48500,14.10000,71.70000,0.25900,FALSE,WEST
"2009                                              ",Detroit Pistons                                   ,DET       ,TRUE,39.00000,43.00000,-0.49000,107.40000,108.00000,-0.60000,86.70000,0.28200,0.52400,0.48300,11.70000,27.90000,0.21200,0.48500,11.70000,74.00000,0.24800,FALSE,EAST
"2022                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,43.00000,39.00000,1.56000,116.50000,114.90000,1.60000,97.70000,0.25300,0.58100,0.54300,10.80000,23.00000,0.20500,0.54300,11.50000,76.90000,0.17700,FALSE,EAST
"2022                                              ",Boston Celtics                                    ,BOS       ,TRUE,51.00000,31.00000,7.28000,114.40000,106.90000,7.50000,96.60000,0.23900,0.57800,0.54200,12.40000,24.00000,0.19500,0.50200,12.50000,77.30000,0.18300,FALSE,EAST
"2022                                              ",Brooklyn Nets                                     ,BRK       ,TRUE,44.00000,38.00000,0.78000,113.60000,112.80000,0.80000,99.00000,0.24600,0.57600,0.54000,12.50000,23.90000,0.19800,0.52100,11.70000,75.10000,0.20100,FALSE,EAST
"2022                                              ",Chicago Bulls                                     ,CHI       ,TRUE,46.00000,36.00000,-0.39000,113.20000,113.60000,-0.40000,98.30000,0.24800,0.57900,0.54100,11.80000,20.40000,0.20100,0.54100,11.90000,78.30000,0.19900,FALSE,EAST
"2022                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,43.00000,39.00000,0.44000,114.10000,113.70000,0.40000,100.00000,0.23400,0.57200,0.54400,11.60000,23.30000,0.17300,0.54400,13.10000,74.80000,0.18700,FALSE,EAST
"2022                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,44.00000,38.00000,2.12000,111.90000,109.70000,2.20000,96.10000,0.26100,0.57100,0.53800,13.20000,24.00000,0.19800,0.52000,12.30000,76.50000,0.17200,FALSE,EAST
"2022                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,52.00000,30.00000,3.30000,112.80000,109.40000,3.40000,95.40000,0.24900,0.57200,0.53800,11.70000,21.30000,0.19200,0.52100,12.20000,78.00000,0.18500,FALSE,WEST
"2022                                              ",Denver Nuggets                                    ,DEN       ,TRUE,48.00000,34.00000,2.30000,114.50000,112.10000,2.40000,97.80000,0.24400,0.59000,0.55600,13.20000,21.90000,0.19400,0.53700,11.70000,78.30000,0.18800,FALSE,WEST
"2022                                              ",Detroit Pistons                                   ,DET       ,FALSE,23.00000,59.00000,-7.72000,106.00000,113.80000,-7.80000,98.40000,0.24900,0.53300,0.49400,12.60000,23.40000,0.19400,0.54100,13.10000,75.60000,0.22600,FALSE,EAST
"2020                                              ",Denver Nuggets                                    ,DEN       ,TRUE,46.00000,27.00000,2.11000,113.10000,111.00000,2.10000,97.10000,0.23500,0.56700,0.53500,12.30000,24.80000,0.18300,0.53300,12.90000,76.80000,0.19800,FALSE,WEST
"2000                                              ",Houston Rockets                                   ,HOU       ,FALSE,34.00000,48.00000,-0.87000,104.80000,105.70000,-0.90000,94.20000,0.32200,0.53600,0.49400,15.80000,29.10000,0.23600,0.48100,12.50000,71.60000,0.20100,FALSE,WEST
"2000                                              ",Indiana Pacers                                    ,IND       ,TRUE,56.00000,26.00000,4.60000,108.50000,103.60000,4.90000,93.10000,0.30200,0.55200,0.50300,13.30000,24.90000,0.24500,0.46900,12.60000,71.50000,0.19700,FALSE,EAST
"2000                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,15.00000,67.00000,-11.52000,97.80000,110.10000,-12.30000,93.90000,0.27000,0.49900,0.45800,14.90000,26.10000,0.20200,0.50700,13.10000,69.60000,0.22000,FALSE,WEST
"2001                                              ",Oklahoma City Thunder                             ,OKC       ,FALSE,44.00000,38.00000,0.02000,105.60000,105.60000,0.00000,91.60000,0.29900,0.53000,0.49100,14.30000,29.10000,0.21900,0.48800,13.90000,69.80000,0.19900,FALSE,WEST
"2009                                              ",Golden State Warriors                             ,GSW       ,FALSE,29.00000,53.00000,-3.74000,109.50000,113.30000,-3.80000,98.20000,0.33900,0.54900,0.49700,12.90000,26.10000,0.26800,0.50800,12.90000,68.10000,0.25100,FALSE,WEST
"2009                                              ",Houston Rockets                                   ,HOU       ,TRUE,53.00000,29.00000,4.00000,108.40000,104.00000,4.40000,90.20000,0.29200,0.54800,0.50100,13.60000,26.40000,0.23500,0.47900,11.90000,75.30000,0.19200,FALSE,WEST
"2009                                              ",Indiana Pacers                                    ,IND       ,FALSE,36.00000,46.00000,-1.11000,108.10000,109.20000,-1.10000,96.50000,0.26700,0.54500,0.50100,13.10000,25.40000,0.21500,0.49900,12.70000,74.50000,0.27100,FALSE,EAST
"2009                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,35.00000,47.00000,-1.27000,104.70000,106.10000,-1.40000,88.30000,0.31200,0.53600,0.49400,15.10000,27.70000,0.23100,0.49800,14.40000,73.00000,0.22900,FALSE,EAST
"2009                                              ",Milwaukee Bucks                                   ,MIL       ,FALSE,34.00000,48.00000,-1.09000,106.70000,107.90000,-1.20000,92.60000,0.30600,0.53100,0.48300,13.10000,27.80000,0.23900,0.50300,15.60000,74.00000,0.31500,FALSE,EAST
"2009                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,24.00000,58.00000,-4.91000,106.10000,111.40000,-5.30000,91.60000,0.28900,0.52600,0.48100,13.30000,27.70000,0.22200,0.51500,12.00000,75.00000,0.25400,FALSE,WEST
"2009                                              ",New York Knicks                                   ,NYK       ,FALSE,32.00000,50.00000,-2.61000,108.10000,110.80000,-2.70000,96.70000,0.26800,0.54400,0.50300,12.90000,24.40000,0.21000,0.52000,13.00000,72.70000,0.21500,FALSE,EAST
"2009                                              ",Oklahoma City Thunder                             ,OKC       ,FALSE,23.00000,59.00000,-6.10000,102.90000,109.40000,-6.50000,93.60000,0.30800,0.52100,0.47100,14.80000,28.60000,0.24200,0.51400,13.00000,73.90000,0.21600,FALSE,WEST
"2009                                              ",Orlando Magic                                     ,ORL       ,TRUE,59.00000,23.00000,6.70000,109.20000,101.90000,7.30000,92.30000,0.35100,0.55900,0.52000,13.40000,24.00000,0.25100,0.46500,12.30000,75.90000,0.20900,FALSE,EAST
"2009                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,41.00000,41.00000,0.07000,107.90000,107.80000,0.10000,90.00000,0.33900,0.53200,0.48500,13.40000,31.30000,0.25300,0.50700,14.90000,71.40000,0.21600,FALSE,EAST
"2009                                              ",Phoenix Suns                                      ,PHO       ,FALSE,46.00000,36.00000,1.93000,113.60000,111.60000,2.00000,96.00000,0.33600,0.58400,0.54500,14.40000,27.70000,0.25000,0.51100,12.80000,71.70000,0.23300,FALSE,WEST
"2009                                              ",Portland Trail Blazers                            ,POR       ,TRUE,54.00000,28.00000,5.34000,113.90000,107.80000,6.10000,86.60000,0.30600,0.55300,0.51100,12.50000,32.60000,0.23400,0.49900,13.20000,75.00000,0.22700,FALSE,WEST
"2009                                              ",Sacramento Kings                                  ,SAC       ,FALSE,17.00000,65.00000,-8.76000,105.50000,114.70000,-9.20000,94.20000,0.31500,0.54200,0.49100,14.30000,24.50000,0.25200,0.52600,13.00000,69.90000,0.26900,FALSE,WEST
"2009                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,54.00000,28.00000,3.76000,108.50000,104.30000,4.20000,88.40000,0.25100,0.54800,0.51300,11.70000,22.10000,0.19100,0.48700,11.70000,78.00000,0.19100,FALSE,WEST
"2000                                              ",Oklahoma City Thunder                             ,OKC       ,TRUE,45.00000,37.00000,0.95000,105.60000,104.60000,1.00000,93.40000,0.28200,0.52000,0.48700,12.90000,28.50000,0.19600,0.48300,14.00000,69.60000,0.19300,FALSE,WEST
"2000                                              ",Memphis Grizzlies                                 ,MEM       ,FALSE,22.00000,60.00000,-5.62000,102.30000,108.50000,-6.20000,91.00000,0.32000,0.52400,0.47400,15.80000,30.10000,0.24700,0.50200,14.10000,70.60000,0.23100,FALSE,WEST
"2009                                              ",Toronto Raptors                                   ,TOR       ,FALSE,33.00000,49.00000,-2.82000,107.00000,110.00000,-3.00000,92.00000,0.27900,0.54200,0.49400,12.80000,24.00000,0.23000,0.51100,12.60000,73.70000,0.20200,FALSE,EAST
"2021                                              ",Charlotte Hornets                                 ,CHO       ,FALSE,33.00000,39.00000,-1.93000,110.90000,112.80000,-1.90000,98.30000,0.23800,0.56400,0.53200,13.30000,23.50000,0.18100,0.55000,13.20000,75.70000,0.16300,FALSE,EAST
"2021                                              ",Cleveland Cavaliers                               ,CLE       ,FALSE,22.00000,50.00000,-8.44000,105.80000,114.40000,-8.60000,97.30000,0.26100,0.54300,0.50800,13.90000,23.60000,0.19400,0.55600,13.00000,76.60000,0.18300,FALSE,EAST
"2021                                              ",Detroit Pistons                                   ,DET       ,FALSE,20.00000,52.00000,-4.47000,108.00000,112.50000,-4.50000,97.90000,0.27300,0.55600,0.51900,13.50000,21.90000,0.20700,0.54100,12.60000,76.90000,0.19500,FALSE,EAST
"2021                                              ",Golden State Warriors                             ,GSW       ,FALSE,39.00000,33.00000,1.06000,111.10000,110.10000,1.00000,102.20000,0.23900,0.58300,0.55100,13.30000,17.90000,0.18800,0.52200,13.10000,76.60000,0.22300,FALSE,WEST
"2021                                              ",Houston Rockets                                   ,HOU       ,FALSE,17.00000,55.00000,-7.90000,107.10000,114.90000,-7.80000,101.40000,0.25200,0.55300,0.52100,13.00000,19.80000,0.18700,0.55500,12.90000,77.10000,0.20100,FALSE,WEST
"2021                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,23.00000,49.00000,-5.56000,109.50000,115.00000,-5.50000,101.60000,0.25400,0.55500,0.52000,12.40000,22.70000,0.19300,0.55600,13.30000,76.80000,0.20700,FALSE,WEST
"2021                                              ",New Orleans Pelicans                              ,NOP       ,FALSE,31.00000,41.00000,-0.29000,113.50000,113.80000,-0.30000,100.10000,0.29300,0.57000,0.53700,12.70000,26.30000,0.21400,0.55000,11.90000,80.00000,0.18600,FALSE,WEST
"2021                                              ",Oklahoma City Thunder                             ,OKC       ,FALSE,22.00000,50.00000,-10.64000,103.50000,114.00000,-10.50000,101.00000,0.24200,0.53900,0.50900,14.20000,21.20000,0.17600,0.54700,11.50000,77.90000,0.16700,FALSE,WEST
"2021                                              ",Orlando Magic                                     ,ORL       ,FALSE,21.00000,51.00000,-9.31000,105.10000,114.50000,-9.40000,98.70000,0.24000,0.52700,0.49000,11.50000,21.60000,0.18600,0.54700,11.50000,78.20000,0.16900,FALSE,EAST
"2021                                              ",Sacramento Kings                                  ,SAC       ,FALSE,31.00000,41.00000,-3.68000,113.60000,117.20000,-3.60000,100.00000,0.24800,0.57800,0.54900,12.00000,21.30000,0.18500,0.55700,12.10000,75.00000,0.19900,FALSE,WEST
"2021                                              ",San Antonio Spurs                                 ,SAS       ,FALSE,33.00000,39.00000,-1.74000,111.00000,112.80000,-1.80000,98.90000,0.24300,0.55400,0.51700,10.20000,20.00000,0.19200,0.54100,11.80000,77.30000,0.17400,FALSE,WEST
"2021                                              ",Toronto Raptors                                   ,TOR       ,FALSE,27.00000,45.00000,-0.47000,112.00000,112.50000,-0.50000,99.20000,0.24100,0.56700,0.52900,11.90000,20.80000,0.19600,0.54300,14.40000,76.30000,0.23400,FALSE,EAST
"2021                                              ",Boston Celtics                                    ,BOS       ,TRUE,36.00000,36.00000,1.46000,114.00000,112.50000,1.50000,98.30000,0.23400,0.57400,0.54300,12.50000,24.30000,0.18100,0.53900,12.80000,78.10000,0.21500,FALSE,EAST
"2021                                              ",Memphis Grizzlies                                 ,MEM       ,TRUE,38.00000,34.00000,1.03000,112.00000,111.00000,1.00000,100.40000,0.23200,0.56000,0.52800,11.60000,24.20000,0.17900,0.53500,13.10000,78.30000,0.19600,FALSE,WEST
"2021                                              ",Washington Wizards                                ,WAS       ,TRUE,34.00000,38.00000,-1.83000,111.20000,113.00000,-1.80000,104.10000,0.28800,0.56900,0.53100,12.30000,21.30000,0.22100,0.53900,12.50000,77.60000,0.21700,FALSE,EAST
"2021                                              ",Utah Jazz                                         ,UTA       ,TRUE,52.00000,20.00000,9.25000,117.60000,108.30000,9.30000,98.50000,0.24400,0.59700,0.56300,12.70000,24.50000,0.19500,0.50700,10.30000,79.30000,0.15900,FALSE,WEST
"2009                                              ",Utah Jazz                                         ,UTA       ,TRUE,48.00000,34.00000,2.65000,110.10000,107.30000,2.80000,93.10000,0.35500,0.55400,0.50400,13.60000,28.20000,0.27400,0.50500,15.00000,72.70000,0.26200,FALSE,WEST
"2007                                              ",Houston Rockets                                   ,HOU       ,TRUE,52.00000,30.00000,4.85000,106.00000,100.70000,5.30000,90.70000,0.29200,0.54000,0.49900,13.60000,25.70000,0.22000,0.46600,13.60000,77.00000,0.23000,FALSE,WEST
"2021                                              ",Portland Trail Blazers                            ,POR       ,TRUE,42.00000,30.00000,1.79000,117.80000,116.00000,1.80000,98.40000,0.23800,0.57700,0.54000,9.90000,23.00000,0.19500,0.54600,11.20000,77.50000,0.20300,FALSE,WEST
"2021                                              ",Miami Heat                                        ,MIA       ,TRUE,40.00000,32.00000,0.03000,111.20000,111.20000,0.00000,96.60000,0.25200,0.58100,0.54600,13.10000,19.40000,0.19900,0.54200,13.80000,77.90000,0.18300,FALSE,EAST
"2022                                              ",Houston Rockets                                   ,HOU       ,FALSE,20.00000,62.00000,-8.48000,108.40000,116.70000,-8.30000,100.90000,0.28400,0.56500,0.53400,14.50000,21.70000,0.20200,0.55400,12.30000,74.40000,0.20600,FALSE,WEST
"2022                                              ",Indiana Pacers                                    ,IND       ,FALSE,25.00000,57.00000,-3.48000,112.60000,116.10000,-3.50000,98.00000,0.23900,0.56400,0.53100,12.70000,25.50000,0.18400,0.55200,11.90000,76.20000,0.20400,FALSE,EAST
"2022                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,42.00000,40.00000,0.02000,110.10000,110.10000,0.00000,98.00000,0.22400,0.56400,0.53100,12.50000,20.60000,0.17800,0.51400,12.00000,74.40000,0.16700,FALSE,WEST
"2022                                              ",Los Angeles Lakers                                ,LAL       ,FALSE,33.00000,49.00000,-3.05000,110.30000,113.30000,-3.00000,100.10000,0.25900,0.56700,0.53700,12.80000,21.10000,0.19000,0.54000,12.20000,75.80000,0.19200,FALSE,WEST
"2022                                              ",Memphis Grizzlies                                 ,MEM       ,TRUE,56.00000,26.00000,5.68000,114.60000,109.00000,5.60000,100.30000,0.24500,0.55300,0.52200,11.20000,30.00000,0.18000,0.52300,13.30000,77.80000,0.19500,FALSE,WEST
"2022                                              ",Miami Heat                                        ,MIA       ,TRUE,53.00000,29.00000,4.45000,113.70000,109.10000,4.60000,95.90000,0.25200,0.58400,0.54700,13.40000,23.50000,0.20400,0.52400,13.80000,78.00000,0.20900,FALSE,EAST
"2022                                              ",Milwaukee Bucks                                   ,MIL       ,TRUE,51.00000,31.00000,3.35000,115.10000,111.80000,3.30000,99.90000,0.25700,0.58000,0.54600,11.90000,23.00000,0.19900,0.53600,11.60000,78.60000,0.16500,FALSE,EAST
"2022                                              ",Minnesota Timberwolves                            ,MIN       ,TRUE,46.00000,36.00000,2.63000,114.30000,111.70000,2.60000,100.90000,0.25400,0.57300,0.53900,12.40000,24.40000,0.19800,0.53500,14.20000,74.90000,0.22700,FALSE,WEST
"2022                                              ",New Orleans Pelicans                              ,NOP       ,TRUE,36.00000,46.00000,-0.99000,112.00000,113.00000,-1.00000,97.20000,0.26400,0.55700,0.51700,12.50000,26.90000,0.20800,0.54700,13.00000,78.20000,0.19600,FALSE,WEST
"2022                                              ",New York Knicks                                   ,NYK       ,FALSE,37.00000,45.00000,-0.12000,110.40000,110.50000,-0.10000,95.90000,0.28000,0.55000,0.51300,12.00000,25.10000,0.20800,0.52100,11.70000,78.80000,0.19800,FALSE,EAST
"2022                                              ",Oklahoma City Thunder                             ,OKC       ,FALSE,24.00000,58.00000,-8.10000,104.60000,112.80000,-8.20000,98.50000,0.22300,0.53000,0.49700,12.50000,21.80000,0.16900,0.53300,11.80000,76.10000,0.16900,FALSE,WEST
"2022                                              ",Orlando Magic                                     ,ORL       ,FALSE,22.00000,60.00000,-8.00000,104.50000,112.50000,-8.00000,99.20000,0.22300,0.53800,0.50300,13.00000,19.80000,0.17500,0.53200,11.70000,77.20000,0.19600,FALSE,EAST
"2009                                              ",Washington Wizards                                ,WAS       ,FALSE,19.00000,63.00000,-7.46000,105.40000,113.60000,-8.20000,91.00000,0.29300,0.52400,0.48000,13.20000,27.70000,0.22400,0.53300,13.30000,71.40000,0.22700,FALSE,EAST
"2008                                              ",Atlanta Hawks                                     ,ATL       ,TRUE,37.00000,45.00000,-1.82000,106.90000,108.90000,-2.00000,91.10000,0.34000,0.53500,0.48300,14.00000,29.70000,0.26300,0.50100,12.90000,71.70000,0.21700,FALSE,EAST
